method,success_rate,avg_confidence,avg_l2_distance,avg_pct_changed,avg_normalized_distance,avg_temporal_consistency,avg_range_validity,avg_autocorr_preservation,avg_keane_validity,avg_keane_proximity,avg_keane_compactness,avg_time
distance,100.0,0.7089141830801964,17.153101205825806,100.0,0.1047646312288128,1.0,0.939599609375,0.7575092734316311,1.0,17.153101205825806,0.0684326171875,0.7592575550079346
fingerprint,100.0,0.7089141830801964,17.153101205825806,100.0,0.1047646312288128,1.0,0.939599609375,0.7575092734316311,1.0,17.153101205825806,0.0684326171875,0.7251185476779938
variance,100.0,0.6422929726541042,9.729246020317078,99.92919921875,0.05698864525866622,1.0,0.9755371093749999,0.9538230291665082,1.0,9.729246020317078,0.11005859374999999,1.6562557816505432
extremes,100.0,0.65146728977561,14.802583456039429,99.99755859375,0.08814903525313322,1.0,0.95146484375,0.7154919934410696,1.0,14.802583456039429,0.08039550781249999,2.1818142533302307
maxmin,100.0,0.65146728977561,14.802583456039429,99.99755859375,0.08814903525313322,1.0,0.95146484375,0.7154919934410696,1.0,14.802583456039429,0.08039550781249999,2.1408139169216156
coarse_to_fine,100.0,0.6445641294121742,14.944323986768723,100.0,0.08674718397890681,1.0,0.9490722656250001,0.8679701419661854,1.0,14.944323986768723,0.0705810546875,1.9372398853302002
