dataset,method,validity,l2_distance,pct_changed,normalized_distance,range_validity,autocorr_preservation,confidence,avg_time,avg_n_iter
FruitFlies,glacier,0.78,3.5854339450597763,99.99076923076923,0.5372787731319123,0.18581025641025642,0.12757092347793997,0.5761168461579543,1.0709953022003174,
FruitFlies,imfact_default,1.0,0.8038082490861416,99.9652,0.09918990416297159,0.972268,0.9867186024116541,0.4574266284704208,0.21591505527496338,21.8
FruitFlies,native_guide,1.0,0.8776047113537788,55.33999999999999,0.0966969623413309,0.968132,0.9710217212378232,0.4021942204236984,10.600106177330018,
FruitFlies,wachter,0.78,1.4295193270230904,99.99897435897435,0.1801107421088168,0.960374358974359,0.94562911333248,0.5702056594384022,0.03165602684020996,
